compound_id,historical_alias,profiles_evaluated,top3_profile_count,top5_profile_count,best_rank,worst_rank,mean_profile_rank,interpretation
ATP-HTVS-0009DAEDE04F,79971,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-7F7812FC41A5,72321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-7F83928F0467,70722,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-800B0B068CC6,45569,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8033922A69C0,25505,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8095E17D3127,20707,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-80A1BADD16E7,72066,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-818D9CFDFCEA,71330,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-81A5FD53922A,40450,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-81EE647F8CA6,20322,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-81F0F4B0A07A,32545,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-821B647876F5,39105,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-822192B7646A,57442,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-824DD36F4E64,69665,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8313972BDCAD,69219,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-83530B88E656,71585,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8365FF7884A6,64321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-83768D529230,81825,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-837D7A211A0E,67522,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-83F3A5AEE880,84835,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-83F819F668B2,38177,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-83F93451062F,20931,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8409CD5E0FE2,36418,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-842E20B26D61,12419,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-84AF7025C22A,80514,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-84B0A2EEAAE5,32771,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-84B7FD2F846A,21121,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-84C0F320BB18,20865,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8521C9576B2F,26626,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-85577F90127E,51907,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8567A07E89C1,63170,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-85B092CE3CD6,31969,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-85D8FA1817A9,28450,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-85E208BF5C05,38787,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8667D2FB5617,48353,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-866AD4D93294,90531,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-86939B89774E,41027,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-869F8AF38162,90401,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-86B60B8C3F13,91042,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-86C3058B81C7,98306,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-86DDC209E59E,63042,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-87B93A696720,77730,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-87F6BDFAEB44,451,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8843DC2573F9,5091,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-88509AB3E069,48258,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8884805DC746,43842,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8892C512F7BC,71491,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-88F2ADA8327D,84033,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-891CD438FA2D,65635,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-892E5C6BD7E4,94849,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-89495CC893EC,89889,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-894F1E46B14F,48034,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-896D1EC960E1,28451,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-898AE5CA69D9,41922,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-89936433B7DC,96034,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-89F3E6A1D8C1,75298,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8A7A96DBFC1E,81218,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8A89FEC9078D,30274,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8B2F0F11D1D9,80515,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8B5B7778DF28,95554,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8BC83C5D0DE9,33889,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8BE0537C7CD3,54531,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8BF32585E280,72579,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8BFFC6150277,53633,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8C1C7F16DF05,82530,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8C32683EF27B,27521,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8CA7F3DFAEDE,5090,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8D220C5D1AB9,73921,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8D32545BC421,99618,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8D4A93BCC2C7,20193,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8D6261309289,77506,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8DFE2090913E,89730,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E104651B898,59169,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E17E50AE6CE,18721,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E1A44B1E9FD,75361,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E25FC822191,86497,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E36F3F2ACA8,64322,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E3D409F2843,55746,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E434DB2B88E,94115,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E5D0C8C0586,48226,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E6E87523B7B,64451,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8E7556763F42,90403,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8EB0CBA3C42A,28354,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8EBB5954A050,85187,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8ECA82FC9C79,20066,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8EDB8C766CED,78306,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8EE5F01B86B2,66145,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8F383301D999,83458,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8F7863C4F42C,32898,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8F8686BB907F,97314,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8FAB3387FC95,74083,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8FAC22D1DEE3,83011,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8FAD4DDE14EC,4418,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8FCE9ABFEDC9,96578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-8FFDF10521D1,34625,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-903509DD9171,38371,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-906C5B8F4575,46978,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9071C340676C,91907,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-90D8E935D6BA,70531,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-90E2293F5662,27587,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-90F616328265,99169,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9118BAC0F3E5,49857,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9126C22B6E5D,23649,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-91559CC1A0CF,77345,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-915EA674EB52,76033,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-917D65E68C1C,37603,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-917EA3B617CA,53634,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-91FB2566E9C6,66147,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-91FE8B97AF5D,74274,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-925A357E73C9,83553,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9261E8E7C16B,37826,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9279E9D3CA8E,26337,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-928F3709654C,80577,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-92BA88CED8DA,20033,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-92C487CB2C4B,64961,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-92D1D8A066E2,26498,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-92F0D0267220,45570,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9352BEE24C86,93634,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9360F17A3EC6,75329,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9393AACC3570,45122,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-93C7314F95B0,68035,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-93CB38BE3680,47971,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-93E6D0793690,63681,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-94036CD3F111,91106,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-94448DA501C0,79074,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9480C2297FB5,70563,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-94941B52F5EC,56161,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-94D8827D88B0,51299,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-94FDA1BF8648,94914,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9505CBC4E7EE,64641,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-952C6901247D,71138,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9548848ABB82,37537,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-954980F32CB7,55906,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-95B9B67075F0,77443,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-95C9BC6D1CE7,79202,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-95D1FAD4F080,71875,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-95D98DD03D76,71298,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-95EE858F8EEC,89953,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-96035055C171,32801,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9640828E0D0B,57411,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-96C7A2856398,57953,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9702CFD2E9A2,81985,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-970FBD5470AF,37921,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-970FD2D7162F,57698,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-971CA853FA9A,47075,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-976CFBCF515D,13249,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9774402850E8,78433,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-980C1FC6FC1E,30689,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-985FC5CCBDCC,91523,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-986AE7271DA8,70049,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9898F3268698,61313,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-98A0502BF743,60257,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-98C6C787C9CA,97922,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-98E751432A52,90242,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-98EFE7D538B2,77379,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-99217F2350A2,27618,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-99483DBEAA78,20963,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9967BD998929,72578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-99B36318F637,6081,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-99E4671812AC,87393,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9A332D1A0286,27617,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9A3A5E055FE2,67235,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9A75570B0E27,83009,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9A76BB66DB1D,70498,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9A86ECE1052E,19937,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9AD82B0B5D2D,80610,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9AEFC257B6AB,94850,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9AF19AD81321,95841,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9B930A3F277B,46658,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9BFBB44B9744,92161,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9C0CB662701B,22849,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9C2287A2D630,61441,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9C588CAB6516,96290,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9C7CAB1133CD,78305,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9C9650448F2C,83841,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9CB3B225923C,39555,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9CE7151F0CF5,20835,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9D3CA67459E0,67746,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9D856A339FA1,23650,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9D863030CFC5,78209,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9DA78F477298,97857,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9DADF577E8AC,41122,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9DBDBA397665,91489,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9DFA3785F0DB,83778,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9E45A7CB1B23,24003,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9E60DE94BDF0,48290,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F0B8180A605,37283,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F37D3A44946,93826,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F5103B68EB9,61826,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F7EB006111C,2945,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F81472CEEC6,90627,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F81613398D9,73347,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F8F78EE592C,70659,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-9F9A426F6493,36611,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A05CBA531631,30147,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A0BE83379585,57251,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A0DD4911ADFC,80834,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A10345D75118,25475,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A11F200701F2,51714,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A12862845571,36162,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A1381500D8FF,28897,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A1F737581FBF,84547,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A20FC30C18FA,37827,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A257C47BE0F3,3587,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A25C4EA68E32,90658,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A27D1CDFC59C,12003,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A286808FA942,81442,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A28F95EF9540,45281,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A2CFD20ABAD2,83203,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A2EC0CC51325,66753,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A2ECE24B89CB,24515,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A2FDB4A8FB56,72417,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A305C0BD9D10,76386,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A343C43AF9EC,23169,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A345DB3E7236,69795,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A361D156A19C,49762,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A38ED211E8B3,94083,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A3A98DB30213,66146,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A3FFA90B66AA,58403,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A44EAAD38847,47618,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A459F36766D8,51650,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A4810EBC0F15,61601,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A4BDF0A6C58A,61058,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A4F2667C3349,72738,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A521B3182CFE,21155,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A5353E166184,71683,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A53B334F5824,50977,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A5A2B8D72F00,38882,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A5C0EA33BE09,60675,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A6599D500180,29250,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A67C5EBB60CA,75841,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A67DD6FB98A9,70562,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A6800539A705,75618,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A693217A85AE,38275,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A6940AB4AD1D,24387,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A6CB9DE84F6F,84034,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A6D74CA540BA,89537,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A7093622CBF0,20771,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A719F0D3C4DA,74594,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A7693842EDE7,83074,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A7BD7D96AE57,4451,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A7EE593102BF,33505,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A8111C46748E,73794,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A820F1D60548,63138,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A844998385F9,77505,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A845026C7E40,91522,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A8555051B7A8,26369,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A86A798575A4,98241,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A89DA5D53108,97121,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A8B79B8D9CE4,98466,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A8F9662136B7,83170,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A8FD4BE75532,89409,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A9326BC55FC3,99138,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A949B56C75C5,93891,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A9572D0B6B20,80417,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A95E57B9EC2C,50113,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-A9E2ECE51DBC,47937,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AAAC0953A4ED,31555,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AACA343AA4DE,52321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AAD4045BFE18,82595,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AAEC409DC9E3,32515,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AB4BD250F7B6,81346,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AB5753B8B47E,40737,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AB5D2E649063,94019,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AB6A0F8FBF12,18977,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ABB27A5BB422,32386,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AC48CD61B4D9,74881,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AC6C82062264,64258,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AC71774ACC4B,91074,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ACBE41267A18,4290,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-AD26772F5837,35617,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
