canonical_smiles,scaffold,context,label_log10,measurement_count,sample_weight,data_origin,references,fold_id,baseline_oof,augmented_oof
O=C(Nc1ccc(Oc2ccc(Br)c3ccccc23)c(Cl)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,2,1.3417955024216395,1.4220974310168546
O=C(Nc1ccc(Oc2ccc(Cl)c3cccnc23)c(Br)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Oc2cccc3cccnc23)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,2,1.3476882782432162,1.3284410390050976
O=C(Nc1ccc(Oc2ccc(Cl)c3cccnc23)c(Cl)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Oc2cccc3cccnc23)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,2,1.3032818036877027,1.3284410390050976
O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,0,1.3358021348582323,1.307230052804463
O=C(Nc1ccc(Oc2ccc3ccccc3c2Cl)c(Cl)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Oc2ccc3ccccc3c2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,3,1.347698631685565,1.252598403869991
O=C(Nc1ccc(Oc2ccc3ccccc3c2Cl)c(Cl)c1)c1cc(Cl)cc(Br)c1O,O=C(Nc1ccc(Oc2ccc3ccccc3c2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,3,1.347698631685565,1.252598403869991
O=C(Nc1ccc(Oc2ccc3ccccc3c2Cl)c(Cl)c1)c1cc(I)cc(I)c1O,O=C(Nc1ccc(Oc2ccc3ccccc3c2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,3,1.347698631685565,1.252598403869991
O=C(Nc1ccc(S(=O)(=O)c2nc3ccccc3s2)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,O=C(Nc1ccc(S(=O)(=O)c2nc3ccccc3s2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,4,1.3876206782932412,1.4162144274123993
O=C(Nc1ccc(Sc2nc3ccccc3s2)c(Cl)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Sc2nc3ccccc3s2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,1,1.3379982485077164,1.3257739916678615
O=C(Nc1ccc(Sc2nc3ccccc3s2)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,O=C(Nc1ccc(Sc2nc3ccccc3s2)cc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,1,1.3379982485077164,1.3257739916678615
O=C(Nc1ccc2oc(-c3ccncc3)nc2c1)c1ccc([N+](=O)[O-])o1,O=C(Nc1ccc2oc(-c3ccncc3)nc2c1)c1ccco1,Acinetobacter baumannii,1.0791812460476249,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,0,1.5750327220474198,1.5222505247576086
O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccc([N+](=O)[O-])o1,O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccco1,Acinetobacter baumannii,1.0791812460476249,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,3,1.2996438442553526,1.4057410922560174
O=C(Nc1cccc(C2=Nc3ccccc3C2)c1)c1ccc([N+](=O)[O-])o1,O=C(Nc1cccc(C2=Nc3ccccc3C2)c1)c1ccco1,Acinetobacter baumannii,1.0791812460476249,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,2,1.6111509414964067,1.5458095061496437
O=C(Nc1cccc(Cl)c1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccccc1)c1ccccc1,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,0,1.347068269685561,1.3102431708553028
O=C(Nc1cccc2c1C(=O)NC2=O)c1ccc([N+](=O)[O-])o1,O=C(Nc1cccc2c1C(=O)NC2=O)c1ccco1,Acinetobacter baumannii,1.0791812460476249,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,4,1.2309203229833245,1.2049061931605967
O=C(Nc1cccc2cccnc12)c1ccc([N+](=O)[O-])o1,O=C(Nc1cccc2cccnc12)c1ccco1,Acinetobacter baumannii,1.0791812460476249,1,1.0,External_Dataset_v2,ChEMBL | High-throughput identification of antibacterials against methicillin-resistant Staphylococcus aureus (MRSA) and the transglycosylase. | DOI:10.1016/j.bmc.2010.10.036,3,1.4421282487661997,1.4112599112360873
O=C(O)C(F)(F)F.c1cc2cc(-c3ccc(-c4cc5ccc(C6=NCCCN6)cc5[nH]4)cc3)[nH]c2cc1C1=NCCCN1,c1cc2cc(-c3ccc(-c4cc5ccc(C6=NCCCN6)cc5[nH]4)cc3)[nH]c2cc1C1=NCCCN1,Acinetobacter baumannii,0.3979400086720376,1,1.0,External_Dataset_v2,ChEMBL | Potent and broad-spectrum antibacterial activity of indole-based bisamidine antibiotics: synthesis and SAR of novel analogs of MBX 1066 and MBX 1090. | DOI:10.1016/j.bmc.2013.10.014,1,1.390591121982004,1.2657520103550757
O=C(O)C(F)(F)F.c1cc2cc(-c3ccc(-c4cc5ccc(C6=NCCN6)cc5[nH]4)s3)[nH]c2cc1C1=NCCN1,c1cc2cc(-c3ccc(-c4cc5ccc(C6=NCCN6)cc5[nH]4)s3)[nH]c2cc1C1=NCCN1,Acinetobacter baumannii,1.0,1,1.0,External_Dataset_v2,ChEMBL | Potent and broad-spectrum antibacterial activity of indole-based bisamidine antibiotics: synthesis and SAR of novel analogs of MBX 1066 and MBX 1090. | DOI:10.1016/j.bmc.2013.10.014,2,1.3379014550148416,1.315894273389923
O=C(O)C(F)(F)F.c1cc2cc(CCc3cc4ccc(C5=NCCCN5)cc4[nH]3)[nH]c2cc1C1=NCCCN1,c1cc2cc(CCc3cc4ccc(C5=NCCCN5)cc4[nH]3)[nH]c2cc1C1=NCCCN1,Acinetobacter baumannii,1.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Potent and broad-spectrum antibacterial activity of indole-based bisamidine antibiotics: synthesis and SAR of novel analogs of MBX 1066 and MBX 1090. | DOI:10.1016/j.bmc.2013.10.014,1,1.4112552246946328,1.4107067111049019
O=C(O)C1=C(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CS[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N12,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CN3CCN(c4ccc5c(=O)ccn(C6CC6)c5c4)CC3)CS[C@H]12,Klebsiella pneumoniae,0.0,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins incorporating a 3'-tertiary-amine-linked quinolone. | DOI:10.1021/jm00029a012,4,-0.28960938685247106,-0.1524759176755004
O=C(O)C1=C(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CS[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N12,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CN3CCN(c4ccc5c(=O)ccn(C6CC6)c5c4)CC3)CS[C@H]12,Pseudomonas aeruginosa,0.7525749891599529,2,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins incorporating a 3'-tertiary-amine-linked quinolone. | DOI:10.1021/jm00029a012,4,0.21516782931714637,0.5130921943403749
O=C(O)C1=C(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CN3CCN(c4ccc5c(=O)ccn(C6CC6)c5c4)CC3)CS[C@H]12,Klebsiella pneumoniae,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins incorporating a 3'-tertiary-amine-linked quinolone. | DOI:10.1021/jm00029a012,4,-0.2489681298946316,-0.15992648297290574
O=C(O)C1=C(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(CN3CCN(c4ccc5c(=O)ccn(C6CC6)c5c4)CC3)CS[C@H]12,Pseudomonas aeruginosa,0.3010299956639812,2,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins incorporating a 3'-tertiary-amine-linked quinolone. | DOI:10.1021/jm00029a012,4,0.38422463183785793,0.5440363946558673
O=C(O)C1=C(COC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CS[C@@H]2[C@H](NC(=O)C(O)c3ccccc3)C(=O)N12,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(COC(=O)N3CCN(c4ccc5c(=O)ccn(C6CC6)c5c4)CC3)CS[C@H]12,Klebsiella pneumoniae,-1.2006594505464183,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins: cephalosporin 3'-quinolone carbamates. | DOI:10.1021/jm00113a026,1,-0.35629139160641093,-0.4038315762725008
O=C(O)C1=C(COC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)CS[C@@H]2[C@H](NC(=O)C(O)c3ccccc3)C(=O)N12,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2C=C(COC(=O)N3CCN(c4ccc5c(=O)ccn(C6CC6)c5c4)CC3)CS[C@H]12,Pseudomonas aeruginosa,-0.1505149978319906,2,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins: cephalosporin 3'-quinolone carbamates. | DOI:10.1021/jm00113a026,1,0.30948197177915665,0.27039129682228996
O=C(O)C1=CC(C2CC2)c2nc(N3CC/C(=N\O)C3)c(F)cc2C1=O,N=C1CCN(c2ccc3c(n2)C(C2CC2)C=CC3=O)C1,Klebsiella pneumoniae,-1.3010299956639813,1,1.0,External_Dataset_v2,ChEMBL | Preparation and in vitro and in vivo evaluation of quinolones with selective activity against gram-positive organisms. | DOI:10.1021/jm00086a007,2,0.43684113828561183,0.39433870223266626
O=C(O)C1=CC(C2CC2)c2nc(N3CC/C(=N\O)C3)c(F)cc2C1=O,N=C1CCN(c2ccc3c(n2)C(C2CC2)C=CC3=O)C1,Pseudomonas aeruginosa,-0.10790539730951958,1,1.0,External_Dataset_v2,ChEMBL | Preparation and in vitro and in vivo evaluation of quinolones with selective activity against gram-positive organisms. | DOI:10.1021/jm00086a007,2,0.8304624854528821,0.8551673211961213
O=C(O)CCCC[C@H](NC(=O)[C@@H]1CCCN1)C(=O)O,C1CCNC1,Klebsiella pneumoniae,1.7993405494535817,1,1.0,External_Dataset_v2,ChEMBL | Peptides of 2-aminopimelic acid: antibacterial agents that inhibit diaminopimelic acid biosynthesis. | DOI:10.1021/jm00151a015,0,0.8855572301653302,0.8180017929750532
O=C(O)CCCSC1=CC(=O)c2c(O)ccc(O)c2C1=O,O=C1C=CC(=O)c2ccccc21,Klebsiella pneumoniae,1.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and evaluation of novel 1,4-naphthoquinone derivatives as antiviral, antifungal and anticancer agents. | DOI:10.1016/j.bmcl.2004.03.047",0,0.8185433737607095,0.9267103730598204
O=C(O)CCCSC1=CC(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,Klebsiella pneumoniae,1.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and evaluation of novel 1,4-naphthoquinone derivatives as antiviral, antifungal and anticancer agents. | DOI:10.1016/j.bmcl.2004.03.047",0,1.1053036521563224,1.1388777119550186
O=C(O)CCSC1=CC(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,Klebsiella pneumoniae,1.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and evaluation of novel 1,4-naphthoquinone derivatives as antiviral, antifungal and anticancer agents. | DOI:10.1016/j.bmcl.2004.03.047",0,1.1053036521563224,1.1388777119550186
O=C(O)C[C@@H](C(=O)O)N1Cc2ccccc2C1=O,O=C1NCc2ccccc21,Pseudomonas aeruginosa,3.2095150145426308,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of some isoindolin-1-ones derivatives. | DOI:10.1016/s0960-894x(00)00306-1,2,1.3142346324505394,1.272902688195949
O=C(O)[C@H](CO)N1Cc2ccccc2C1=O,O=C1NCc2ccccc21,Pseudomonas aeruginosa,3.5563025007672873,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of some isoindolin-1-ones derivatives. | DOI:10.1016/s0960-894x(00)00306-1,2,1.3786506789564819,1.3060338256174326
O=C(O)[C@H](Cc1ccccc1)N1Cc2ccccc2C1=O,O=C1c2ccccc2CN1CCc1ccccc1,Pseudomonas aeruginosa,3.5563025007672873,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of some isoindolin-1-ones derivatives. | DOI:10.1016/s0960-894x(00)00306-1,2,1.3656697914271116,1.3308203324478214
O=C(O)[C@H](c1ccccc1)N1Cc2ccccc2C1=O,O=C1c2ccccc2CN1Cc1ccccc1,Pseudomonas aeruginosa,3.5563025007672873,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antimicrobial activity of some isoindolin-1-ones derivatives. | DOI:10.1016/s0960-894x(00)00306-1,1,2.37491885047092,2.2582217400220213
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,C=C1CN2C(=O)C[C@H]2O1,Escherichia coli,1.505149978319906,2,1.0,External_Dataset_v2,"ChEMBL | Synthesis and beta-lactamase inhibitory properties of 2 beta-(chloromethyl)-2 alpha-methylpenam-3 alpha-carboxylic acid 1,1-dioxide. | DOI:10.1021/jm00144a034",0,0.4702495091787981,0.6550812595724816
O=C(O)c1c(=O)c2cc(F)c(N3CCC(O)C3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCCC4)ccc12)OC3,Klebsiella pneumoniae,-1.3010299956639813,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,3,-0.506275029372487,-0.5021703873855289
O=C(O)c1c(=O)c2cc(F)c(N3CCCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCCC4)ccc12)OC3,Klebsiella pneumoniae,-0.6989700043360187,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,3,-0.44056307531516015,-0.4522800393616819
O=C(O)c1c(=O)c2cc(F)c(N3CCCCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCCCC4)ccc12)OC3,Klebsiella pneumoniae,0.1931245983544616,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,2,-0.1478031412010007,-0.1598050911762846
O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCNCC4)ccc12)OC3,Klebsiella pneumoniae,-1.3010299956639813,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,2,-0.3790392928360973,-0.36786602953924114
O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCNCC4)ccc12)OC3,Pseudomonas aeruginosa,-0.10790539730951958,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,2,0.2864531463584372,0.30313143795354974
O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n2c1sc1ccccc12,O=c1cc2sc3ccccc3n2c2cc(N3CCNCC3)ccc12,Escherichia coli,-0.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and biological activity of benzothiazolo[3,2-a]quinolone antibacterial agents. | DOI:10.1021/jm00158a037",2,-0.2262415140582848,-0.266273511997538
O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n2c1sc1ccccc12,O=c1cc2sc3ccccc3n2c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-0.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Synthesis and biological activity of benzothiazolo[3,2-a]quinolone antibacterial agents. | DOI:10.1021/jm00158a037",2,-0.20179372028437548,-0.2468371104039011
O=C(O)c1c(=O)c2cc(F)c(N3CCNCC3)cc2n2c1sc1ccccc12,O=c1cc2sc3ccccc3n2c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.1931245983544616,2,1.0,External_Dataset_v2,"ChEMBL | Synthesis and biological activity of benzothiazolo[3,2-a]quinolone antibacterial agents. | DOI:10.1021/jm00158a037",2,0.3764091581277195,0.4173874239962928
O=C(O)c1c(=O)c2cc(F)c(N3CCOCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCOCC4)ccc12)OC3,Klebsiella pneumoniae,-0.6989700043360187,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,3,-0.4409924438986044,-0.4522800393616819
O=C(O)c1c(=O)c2cc(F)c(N3CCSCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCSCC4)ccc12)OC3,Klebsiella pneumoniae,-0.4089353929735008,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,3,-0.3994092830181179,-0.4522800393616819
O=C(O)c1c(=O)c2cc(F)c(N3CCSCC3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCSCC4)ccc12)OC3,Pseudomonas aeruginosa,0.6457121774452619,2,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,3,0.2724583112244082,0.21915312794422295
O=C(O)c1c(=O)c2cc(F)c(N3C[C@H](O)[C@@H](O)C3)c3c2n2c(csc12)CO3,O=c1cc2scc3n2c2c(c(N4CCCC4)ccc12)OC3,Klebsiella pneumoniae,0.1931245983544616,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and antibacterial activity of new tetracyclic quinolone antibacterials. | DOI:10.1021/jm00079a011,3,-0.4750204799924323,-0.4748341837101033
O=C(O)c1c2n(c3cc(N4CCNCC4)c(Cl)cc3c1=O)CS2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Klebsiella pneumoniae,-0.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",2,-0.10339313972339102,-0.2090886525132849
O=C(O)c1c2n(c3cc(N4CCNCC4)c(Cl)cc3c1=O)CS2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Pseudomonas aeruginosa,0.7958800173440752,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",2,0.5116069530024748,0.4562102835132346
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccc(F)cc1)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Escherichia coli,-1.6020599913279623,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,-0.34723408018650354,-0.3245387127809588
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccc(F)cc1)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Klebsiella pneumoniae,-1.9030899869919435,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,-0.39279890727927896,-0.365421916542619
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccc(F)cc1)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Pseudomonas aeruginosa,-0.4089353929735008,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,0.3488492269331567,0.3137230835072222
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccccc1)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Escherichia coli,-1.6020599913279623,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,-0.4366258767947017,-0.34305817421333124
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccccc1)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Klebsiella pneumoniae,-1.6020599913279623,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,-0.4619110012618761,-0.4103340732993375
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccccc1)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Pseudomonas aeruginosa,-0.6989700043360187,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,0.31794295250744986,0.32713716764008144
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccccc1F)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Klebsiella pneumoniae,-0.10790539730951958,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,-0.38344866060993577,-0.3363511438089958
O=C(O)c1c2n(c3cc(N4CCNCC4)c(F)cc3c1=O)C(c1ccccc1F)S2,O=c1cc2n(c3cc(N4CCNCC4)ccc13)C(c1ccccc1)S2,Pseudomonas aeruginosa,0.49554433754644844,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011",0,0.3581994736025,0.37655787971450483
O=C(O)c1cccc(C(=O)c2cc(Cl)cc(C(=O)c3cccc(C(=O)O)c3O)c2O)c1O,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,Pseudomonas aeruginosa,0.44527757155075903,2,1.0,External_Dataset_v2,ChEMBL | Cephalosporin 3'-phloroglucide esters and 7-(phloroglucidamido) cephalosporins as novel antibacterial agents. | DOI:10.1021/jm960810e,4,1.447607724304692,1.4481570920276208
O=C(O)c1cccc(C(=O)c2cc(Cl)cc(C(=O)c3ccccc3O)c2O)c1O,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,Pseudomonas aeruginosa,-0.6772888653254541,2,1.0,External_Dataset_v2,ChEMBL | Cephalosporin 3'-phloroglucide esters and 7-(phloroglucidamido) cephalosporins as novel antibacterial agents. | DOI:10.1021/jm960810e,4,1.4342205477594574,1.4247483925707538
