canonical_smiles,scaffold,context,label_log10,measurement_count,sample_weight,data_origin,references
Cc1c(N2CCC(O)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCC(O)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,Escherichia coli,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,Klebsiella pneumoniae,-0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCC3CCCCC3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCC4CCCCC4C3)ccc12,Escherichia coli,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCC3CCCCC3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCC4CCCCC4C3)ccc12,Klebsiella pneumoniae,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCC3CCCCC3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCC4CCCCC4C3)ccc12,Pseudomonas aeruginosa,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(C)(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Escherichia coli,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(C)(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(C)(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Escherichia coli,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(CO)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Escherichia coli,-1.7958800173440752,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(CO)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,-1.7958800173440752,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC(CO)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCC3)ccc12,Escherichia coli,0.752574989159953,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCC3)ccc12,Klebsiella pneumoniae,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Escherichia coli,-1.2129843661361406,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Escherichia coli,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Escherichia coli,1.0536049848239342,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Klebsiella pneumoniae,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCC2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCC3)ccc12,Pseudomonas aeruginosa,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCCC3)ccc12,Escherichia coli,-0.6109243748081782,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCCCCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCCCCC3)ccc12,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Escherichia coli,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(-c3ccc(F)cc3)c12,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Escherichia coli,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(-c3ccc(F)cc3)c12,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(-c3ccc(F)cc3)c12,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,2.1072099696478683,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(-c3ccc(O)cc3)c12,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Escherichia coli,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(-c3ccc(O)cc3)c12,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(-c3ccc(O)cc3)c12,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Escherichia coli,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Escherichia coli,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCN(C)CC2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCNC(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Escherichia coli,-1.2129843661361406,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCNC(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCNC(C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCNCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Escherichia coli,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCNCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCNCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCOCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,Escherichia coli,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCOCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCOCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,Pseudomonas aeruginosa,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCSCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCSCC3)ccc12,Escherichia coli,-1.06246936830415,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCSCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCSCC3)ccc12,Klebsiella pneumoniae,-1.6989700043360187,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCSCC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCSCC3)ccc12,Pseudomonas aeruginosa,0.0,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CC[C@@H]([C@@H](N)C(F)(F)F)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,O=c1ccc(C2CC2)c2cc(N3CCCC3)ccn12,Klebsiella pneumoniae,-0.4089353929735008,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and structure-activity relationships of 2-pyridones: II. 8-(Fluoro-substituted pyrrolidinyl)-2-pyridones as antibacterial agents. | DOI:10.1016/s0960-894x(98)00355-2
Cc1c(N2CC[C@H](N)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,O=c1ccc(C2CC2)c2cc(N3CCCC3)ccn12,Klebsiella pneumoniae,-2.3010299956639813,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and structure-activity relationships of 2-pyridones: II. 8-(Fluoro-substituted pyrrolidinyl)-2-pyridones as antibacterial agents. | DOI:10.1016/s0960-894x(98)00355-2
Cc1c(N2CC[C@H]([C@@H](N)C(F)(F)F)C2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,O=c1ccc(C2CC2)c2cc(N3CCCC3)ccn12,Klebsiella pneumoniae,-0.6989700043360187,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and structure-activity relationships of 2-pyridones: II. 8-(Fluoro-substituted pyrrolidinyl)-2-pyridones as antibacterial agents. | DOI:10.1016/s0960-894x(98)00355-2
Cc1c(N2CCc3ccccc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Escherichia coli,-1.372363747448347,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Klebsiella pneumoniae,-1.5228787452803376,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Escherichia coli,-2.0969100130080562,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Klebsiella pneumoniae,-1.2218487496163564,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Pseudomonas aeruginosa,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Escherichia coli,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Klebsiella pneumoniae,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2CCc3ccccc3C2)c([N+](=O)[O-])cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCc4ccccc4C3)ccc12,Pseudomonas aeruginosa,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2C[C@@H](C)O[C@@H](C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,Escherichia coli,-2.0969100130080562,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2C[C@@H](C)O[C@@H](C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,Klebsiella pneumoniae,-1.0969100130080565,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
Cc1c(N2C[C@@H](C)O[C@@H](C)C2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Studies on 6-aminoquinolones: synthesis and antibacterial evaluation of 6-amino-8-methylquinolones. | DOI:10.1021/jm950558v
