evidence_id,compound_id,evidence_type,raw_value,unit,tool_id,tool_family,protocol_id,run_id,job_id,artifact_hash,timestamp,provenance
ev_3c60b07400edaeff262bbd58,ATP-SMI-C3308BEE03AC,ATP_score,30.46875,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576168+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_6f2c7b980b57f4537beac67f,ATP-SMI-BF69AB71C1A4,model_score,-50.400478346140346,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576168+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_6f9364b6132695b936693ffa,ATP-SMI-9DA3213A09E8,antibacterial_score,56.25,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576168+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_9235f2e86dceab8913f27108,ATP-SMI-BF69AB71C1A4,antibacterial_score,75.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576168+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_dec76b249c467465d69bbe17,ATP-SMI-C3308BEE03AC,model_score,-48.25385455333423,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576168+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_f85f9b2f0b73f9f431022e6a,ATP-SMI-BF69AB71C1A4,ATP_score,28.4375,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576168+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_0b116f65d5d902cb668ed41e,ATP-SMI-C3308BEE03AC,antibacterial_score,100.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576622+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_2d5191427f0b081792ba93ff,ATP-SMI-C93E6EC67CDB,model_score,-56.35168218183559,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576622+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_3440ad090d5593ab4d86551d,ATP-SMI-C93E6EC67CDB,antibacterial_score,93.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576622+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_c061af0d0d4606bacb7a76e1,ATP-SMI-C93E6EC67CDB,ATP_score,25.15625,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576622+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_d22b290c84a66f6077cc38f0,ATP-SMI-CDED936B42F4,model_score,-47.36337810584251,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.576987+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_1cfaae78ffed9174c23b0cd4,ATP-SMI-CDED936B42F4,ATP_score,81.875,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.577416+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_82d391901691f11e632cd66c,ATP-SMI-CDED936B42F4,antibacterial_score,31.25,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.577416+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_c9d8d29cd37e397201d4fa0e,ATP-SMI-CFA68A98711F,ATP_score,56.09375,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.577687+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_db0e82c3204ec88ef060c9ec,ATP-SMI-CFA68A98711F,model_score,-37.95047622210061,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.577687+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_60deeb1cee13e0fa564210bb,ATP-SMI-CFA68A98711F,antibacterial_score,43.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_9710993f8c2c30b3cd539e62,ATP-SMI-E9798004BA11,antibacterial_score,18.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_97c242339e37f7f21a144fd6,ATP-SMI-FCA9CDF3313B,antibacterial_score,37.5,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_b5a14e5d5f9700e891c572cc,ATP-SMI-FCA9CDF3313B,ATP_score,32.5,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_b704be3d2c7e26a457e92458,ATP-SMI-FCA9CDF3313B,model_score,-48.82928057768216,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_c632f05dd94d96e31c604879,ATP-SMI-E9798004BA11,ATP_score,65.46875,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_f77a120fe7a2f111769c867c,ATP-SMI-E9798004BA11,model_score,-51.87040702369544,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_c501674f5da5458b,job_998efff8b3e2f1c30043,91b14746e244e96b2d95c15a8cc38e06cffc3b43d7e65eaf8ca3f79b0692ab13,2026-08-26T20:28:12.578060+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_089f8d28cde1e9d2c306"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_ad9095b0c3a8a2abb3c05c1a,ATP-REF-IN2,model_score,-49.28311615798822,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.731960+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_0288557728329c1bd8f2aee8,ATP-REF-IN2,antibacterial_score,50.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.733979+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_70c836b94319105f342f1266,ATP-SMI-874C2DE25FE4,ATP_score,35.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.733979+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_c1790903a3f13f37ec6be8f8,ATP-SMI-874C2DE25FE4,model_score,-55.51100873558974,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.733979+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_f4c369afab1fd53ce3a12cc6,ATP-REF-IN2,ATP_score,30.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.733979+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_3d656c0b84439498382ead16,ATP-SMI-9DA3213A09E8,ATP_score,67.5,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.735035+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_44861373a71b8c8da8d7262e,ATP-SMI-9DA3213A09E8,model_score,-56.46812859659415,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.735035+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_4786ac0633b127c56db7634d,ATP-SMI-96FD6257D8BA,ATP_score,83.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.735035+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_6f942b8d25ce9ec314ac72cf,ATP-SMI-874C2DE25FE4,antibacterial_score,0.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.735035+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_dd5f3d6da1bee0f7055aee8e,ATP-SMI-96FD6257D8BA,antibacterial_score,25.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.735035+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_ffd6deeb7ed3c08b11086b2d,ATP-SMI-96FD6257D8BA,model_score,-52.72178177650997,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.735035+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_0be68ab6ff92156e01d96202,ATP-SMI-C93E6EC67CDB,model_score,-56.35168218183559,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.736537+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_355f5863b70f8fbb2b976981,ATP-SMI-C93E6EC67CDB,ATP_score,33.75,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.736537+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_ec8277a0ec9a6658957c4185,ATP-SMI-9DA3213A09E8,antibacterial_score,75.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.736537+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_0e97318b3d8c2c82bf0adae4,ATP-SMI-C93E6EC67CDB,antibacterial_score,100.0,computational_score_not_probability,frozen_model,unknown,frozen_multi_inference_460ad293b7dd3b02,batch_6df7ebd2146144ec,job_23888c80e4e0aaa3bff4,cfd99702ced2fb4c3afd10a9d3eb866b8ca04e7f6bde4167ec377be0e9b937c2,2026-08-27T03:45:46.737559+00:00,"{""backend"": ""frozen_model"", ""decision_run_id"": ""decision_multi_b3e6076b987209695247"", ""input_protocol_id"": ""vina_7p3w_v1"", ""origin"": ""frozen_model_output"", ""tool_id"": ""frozen_model""}"
ev_d3ad1d4f3885db7a396bbd4d,ATP-SMI-9DA3213A09E8,docking,"{""historical_alias"": ""Hit1"", ""raw_score"": -8.12068275383396, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.788810+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit1"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_918afba1b62c9fbab31f3dbd,ATP-SMI-874C2DE25FE4,docking,"{""historical_alias"": ""Hit3"", ""raw_score"": -8.42196401327989, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.789881+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit3"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_a7dfe8e31097934249b1a441,ATP-SMI-C93E6EC67CDB,docking,"{""historical_alias"": ""Hit2"", ""raw_score"": -8.42562825587936, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.789881+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit2"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_4eefdcbe03698b63eea70a46,ATP-SMI-96FD6257D8BA,docking,"{""historical_alias"": ""Hit5"", ""raw_score"": -8.37304414520958, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.790886+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit5"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_61bad63a8c84ffaaeea28892,ATP-SMI-5D3E7B6B6796,docking,"{""historical_alias"": ""Hit4"", ""raw_score"": -8.07246311561382, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.790886+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit4"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_62d00585e25daad0f13c59c1,ATP-SMI-E9798004BA11,docking,"{""historical_alias"": ""Hit6"", ""raw_score"": -8.23545529108907, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.791890+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit6"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_bffb00fa22f0caef734bba6f,ATP-SMI-15737353FB69,docking,"{""historical_alias"": ""Hit7"", ""raw_score"": -8.11191224598807, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.791890+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit7"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_6e7172049ec7e6224a6d3381,ATP-SMI-BF69AB71C1A4,docking,"{""historical_alias"": ""Hit8"", ""raw_score"": -8.14688200228842, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.792893+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit8"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
ev_e0fe98b6f112485c14fe9679,ATP-SMI-FCA9CDF3313B,docking,"{""historical_alias"": ""Hit9"", ""raw_score"": -8.15986913112427, ""score_field"": ""glide_docking_score""}",docking_result_bundle,glide,glide,historical_glide_vsw_v1,batch_c501674f5da5458b,job_daef5b255d0d5f040cbd,016b291674b595da644ae7eb43780637d0aba60e931b59a1d60c6b569351c53e,2026-08-27T03:45:46.792893+00:00,"{""evidence_role"": ""historical_computational_evidence"", ""historical_alias"": ""Hit9"", ""origin"": ""historical_result"", ""tool_family"": ""glide"", ""tool_id"": ""glide""}"
