record_id,source_row,anchor_compound,anchor_source,pubchem_cid,compound_name,SMILES,tanimoto_to_anchor,pubchem_bioassay_count,atp_synthase_activity,antibacterial_activity,link,notes,status,canonical_smiles,comparator,parsed_activity_bound,endpoint_stratum,issues,training_allowed,internal_evidence_allowed,source_hash
knowledge_63c4070b5000d559da77ff10,82,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,132468224,"2-Benzyl-1-thia-4,8-diazaspiro[4.5]dec-3-ene",C1CNCCC12N=CC(S2)CC3=CC=CC=C3,0.198,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/132468224,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C1=NC2(CCNCC2)SC1Cc1ccccc1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_bd34125dd09d2b43ca7da0f6,83,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585171,"N-(3-benzylsulfanylpropyl)-N'-cyclopentyl-N'-(3-methylbutan-2-yl)propane-1,3-diamine",CC(C)C(C)N(CCCNCCCSCC1=CC=CC=C1)C2CCCC2,0.198,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585171,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)C(C)N(CCCNCCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_7b7eee0e428c0483d9ed6561,84,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584895,"N-(3-benzylsulfanylpropyl)-N'-cyclopentyl-N'-methylpropane-1,3-diamine",CN(CCCNCCCSCC1=CC=CC=C1)C2CCCC2,0.196,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584895,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CN(CCCNCCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_2f30f897096e4c5dd1d2c56e,85,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,129677116,p-Methoxybenzylidene-n-butylaniline,CCCCNC1C=CC(=CC1=CC2=CC=CC=C2)OC,0.194,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/129677116,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCCCNC1C=CC(OC)=CC1=Cc1ccccc1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_25fad5ed6f7eb5b10f597175,86,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585250,"N-(2-benzylsulfanylethyl)-N'-cyclopentyl-N'-propan-2-ylethane-1,2-diamine",CC(C)N(CCNCCSCC1=CC=CC=C1)C2CCCC2,0.194,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585250,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)N(CCNCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_8f2a26e62cc532ecbc1b0bf2,87,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585253,"N-(2-benzylsulfanylethyl)-N'-cyclopentyl-N'-propylethane-1,2-diamine",CCCN(CCNCCSCC1=CC=CC=C1)C2CCCC2,0.194,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585253,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCCN(CCNCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_0fedd820003049702a9219ca,88,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584982,"N-(3-benzylsulfanylpropyl)-N'-(cyclopentylmethyl)-N'-methylpropane-1,3-diamine",CN(CCCNCCCSCC1=CC=CC=C1)CC2CCCC2,0.191,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584982,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CN(CCCNCCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_958d2282373b106a645ff828,89,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585070,"N-(3-benzylsulfanylpropyl)-N'-cyclopentyl-N'-ethylpropane-1,3-diamine",CCN(CCCNCCCSCC1=CC=CC=C1)C2CCCC2,0.191,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585070,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCN(CCCNCCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_585f68f6e95313fec4235877,90,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584870,"N-(3-benzylsulfanylpropyl)-N'-cyclopentyl-N'-propan-2-ylpropane-1,3-diamine",CC(C)N(CCCNCCCSCC1=CC=CC=C1)C2CCCC2,0.189,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584870,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)N(CCCNCCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_b76148c6437b578f978f74aa,91,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584978,"N-(2-benzylsulfanylethyl)-N'-(cyclopentylmethyl)-N'-propan-2-ylethane-1,2-diamine",CC(C)N(CCNCCSCC1=CC=CC=C1)CC2CCCC2,0.189,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584978,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)N(CCNCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_6c6d60814919ebaaad0f072c,92,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585008,"N-(3-benzylsulfanylpropyl)-N'-cyclopentyl-N'-propylpropane-1,3-diamine",CCCN(CCCNCCCSCC1=CC=CC=C1)C2CCCC2,0.189,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585008,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCCN(CCCNCCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_8172b7e7635f6552d5aade67,93,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585038,"N-(3-benzylsulfanylpropyl)-N'-tert-butyl-N'-cyclopentylpropane-1,3-diamine",CC(C)(C)N(CCCNCCCSCC1=CC=CC=C1)C2CCCC2,0.189,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585038,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)(C)N(CCCNCCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_7108cc75b101b3d693966197,94,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585200,"N-(2-benzylsulfanylethyl)-N'-butyl-N'-cyclopentylethane-1,2-diamine",CCCCN(CCNCCSCC1=CC=CC=C1)C2CCCC2,0.189,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585200,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCCCN(CCNCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_40f29ab7bd3a504d290ef481,95,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585001,"N-(2-benzylsulfanylethyl)-N'-butan-2-yl-N'-cyclopentylethane-1,2-diamine",CCC(C)N(CCNCCSCC1=CC=CC=C1)C2CCCC2,0.188,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585001,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCC(C)N(CCNCCSCc1ccccc1)C1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_1becd7a87e9784080f0ab0a5,96,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585072,"N-(3-benzylsulfanylpropyl)-N'-(cyclopentylmethyl)-N'-ethylpropane-1,3-diamine",CCN(CCCNCCCSCC1=CC=CC=C1)CC2CCCC2,0.188,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585072,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCN(CCCNCCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_8d7940a19f7478dfe253446b,97,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584863,"N-(3-benzylsulfanylpropyl)-N'-butyl-N'-(cyclopentylmethyl)propane-1,3-diamine",CCCCN(CCCNCCCSCC1=CC=CC=C1)CC2CCCC2,0.186,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584863,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCCCN(CCCNCCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_79937bea77df995f719cd5c2,98,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584882,"N-(3-benzylsulfanylpropyl)-N'-(cyclopentylmethyl)-N'-propan-2-ylpropane-1,3-diamine",CC(C)N(CCCNCCCSCC1=CC=CC=C1)CC2CCCC2,0.186,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584882,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)N(CCCNCCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_fdc64c994d65feba4c369006,99,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584910,"N-(3-benzylsulfanylpropyl)-N'-tert-butyl-N'-(cyclopentylmethyl)propane-1,3-diamine",CC(C)(C)N(CCCNCCCSCC1=CC=CC=C1)CC2CCCC2,0.186,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584910,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)(C)N(CCCNCCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_fa352c270d8b45e8a9b01d2a,100,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,19007295,"6-[2-(1-Benzylpiperidin-4-yl)sulfanylethyl]-2-(2,3-dihydropyrrol-1-ylsulfanylmethyl)-3-(trifluoromethoxy)cyclohexa-2,4-dien-1-imine",C1CN(C=C1)SCC2=C(C=CC(C2=N)CCSC3CCN(CC3)CC4=CC=CC=C4)OC(F)(F)F,0.184,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/19007295,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,N=C1C(CSN2C=CCC2)=C(OC(F)(F)F)C=CC1CCSC1CCN(Cc2ccccc2)CC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_3aaa60f8c7671e33f612981a,101,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118584941,"N-(2-benzylsulfanylethyl)-N'-butan-2-yl-N'-(cyclopentylmethyl)ethane-1,2-diamine",CCC(C)N(CCNCCSCC1=CC=CC=C1)CC2CCCC2,0.184,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118584941,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCC(C)N(CCNCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_f84ca09ce04d4801834f181f,102,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,132577135,"N-[(1Z)-1-benzylsulfanyl-2-methoxybuta-1,3-dienyl]cyclopentanimine",CO/C(=C(/N=C1CCCC1)\SCC2=CC=CC=C2)/C=C,0.183,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/132577135,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C/C(OC)=C(\N=C1CCCC1)SCc1ccccc1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_5bbfb099c24732d7346bc78c,103,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,118585138,"N-(3-benzylsulfanylpropyl)-N'-(cyclopentylmethyl)-N'-(3-methylbutan-2-yl)propane-1,3-diamine",CC(C)C(C)N(CCCNCCCSCC1=CC=CC=C1)CC2CCCC2,0.182,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/118585138,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC(C)C(C)N(CCCNCCCSCc1ccccc1)CC1CCCC1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_ba6163210344ff55f70fe504,104,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,91218006,"(E)-3-benzyl-N'-[(2-ethoxy-5-ethylcyclohexa-1,3-dien-1-yl)sulfanylmethyl]hex-2-enimidamide",CCC/C(=C\C(=NCSC1=C(C=CC(C1)CC)OCC)N)/CC2=CC=CC=C2,0.167,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/91218006,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCC/C(=C\C(N)=NCSC1=C(OCC)C=CC(CC)C1)Cc1ccccc1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_f12c19d5b9dc4a2089c41614,105,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,91457828,"2-benzyl-N-[[5,6-di(ethylidene)-2-methoxycyclohexa-1,3-dien-1-yl]methyl]cyclopropan-1-amine",CC=C1C=CC(=C(C1=CC)CNC2CC2CC3=CC=CC=C3)OC,0.15,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/91457828,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CC=c1ccc(OC)c(CNC2CC2Cc2ccccc2)c1=CC,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_85533a0e6e688fc497da2b3e,106,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,141855403,"trans-(3R,9R)-3-[(4-methoxy-5-methylcyclohepta-1,3,5-trien-1-yl)methyl]-2,5,11,14-tetramethylidene-12-(2-methylpropyl)-9-[1-(2-phenylcyclopropyl)ethyl]-1,4-diazacyclohexadecane",CC1=CCC(=CC=C1OC)C[C@@H]2C(=C)NCCC(=C)CC(C(=C)C[C@@H](CCCC(=C)N2)C(C)C3CC3C4=CC=CC=C4)CC(C)C,0.148,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/141855403,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C1CCNC(=C)[C@@H](CC2=CC=C(OC)C(C)=CC2)NC(=C)CCC[C@@H](C(C)C2CC2c2ccccc2)CC(=C)C(CC(C)C)C1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_4d2ae1b8d3a18d200b3ba809,107,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,142175949,"tributyl-[(2E)-3-(4-fluorophenyl)-1,6,7,8-tetrahydro-1,4-diazocin-2-yl]-lambda4-sulfane",CCCCS(CCCC)(CCCC)/C/1=C(/N=CCCCN1)\C2=CC=C(C=C2)F,0.144,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/142175949,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCCCS(CCCC)(CCCC)/C1=C(\c2ccc(F)cc2)N=CCCCN1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_0563d691bdc65e83d7a00cc4,108,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,72639543,"2-[[3-[(3-ethyl-4,5-dihydro-2H-1,3-benzothiazol-2-yl)methylidene]-5-phenylcyclohexen-1-yl]methylidene]-3,5-dimethyl-4,5-dihydro-1,3-benzoxazole",CCN1C(SC2=C1CCC=C2)C=C3CC(CC(=C3)C=C4N(C5=C(O4)C=CC(C5)C)C)C6=CC=CC=C6,0.139,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/72639543,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,CCN1C2=C(C=CCC2)SC1C=C1C=C(C=C2OC3=C(CC(C)C=C3)N2C)CC(c2ccccc2)C1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
knowledge_00e639964d331e2279352988,109,WSA288 (吡啶系列),IN-2为项目内部参考配体(结构公开于ACS Infect Dis 2023); WSA236/WSA288为公开SAR系列成员,142223366,"ethyl-[2-[(3E)-4-[[3-ethyl-6-[(E)-2-phenylethenyl]-3a,7a-dihydro-2H-1,3-benzothiazol-2-yl]methyl]hexa-1,3-dien-2-yl]sulfanyl-4,5-dimethylcyclohexa-1,5-dien-1-yl]azanium",CC/C(=C\C(=C)SC1=C(C=C(C(C1)C)C)[NH2+]CC)/CC2N(C3C=CC(=CC3S2)/C=C/C4=CC=CC=C4)CC,0.135,not_checked,unknown,unknown,https://pubchem.ncbi.nlm.nih.gov/compound/142223366,仅相似性检索命中；生物活性未核实,unverified_retrieval_pool,C=C(/C=C(\CC)CC1SC2C=C(/C=C/c3ccccc3)C=CC2N1CC)SC1=C([NH2+]CC)C=C(C)C(C)C1,unknown,,"{""activity_type"": ""unknown"", ""assay_method"": ""unknown"", ""organism"": ""unknown"", ""strain"": ""unknown"", ""target"": ""unknown"", ""unit"": ""unknown""}","[""similarity_or_NCI60_results_are_not_ATP_or_antibacterial_activity_labels""]",False,False,52bca2db903714f189244ded3af4238cca80f1bffde0d4029b0a16a428aa51ba
